ID,FILIALNAME,DATAT0,DATATF,TIPOMATERIAL,COD_MATERIAL,NOME_MATERIAL,UM,QTDE_SALDO_INIC,QTDE_SALDO_FINAL,QTDE_E_TOTAL,QTDE_S_TOTAL,QTDE_E_NF,QTDE_S_PAC,QTDE_E_INI_SD,QTDE_S_OUTR,QTDE_E_DEVOL,QTDE_S_PERDA,QTDE_E_INVENT,QTDE_S_INVENT,QTDE_E_3OS,QTDE_S_DEVOL,QTDE_S_3OS,VALOR_INIC,VALOR_FINAL,VALOR_E_TOTAL,VALOR_S_TOTAL,VALOR_E_NF,VALOR_S_PAC,VALOR_E_INI_SD,VALOR_S_OUTR,VALOR_E_DEVOL,VALOR_S_PERDA,VALOR_E_INVENT,VALOR_S_INVENT,VALOR_E_3OS,VALOR_S_DEVOL,VALOR_S_3OS
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,553710,GLUCERNA SR FRASCO 200ML,Frasco,16,16,28,28,28,28,0,0,0,0,0,0,0,0,0,316,3,302,87,516,6,530,03,516,6,530,03,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,553380,NUTRI DEXTRIN | POTE 400G,Pote,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,239,4,239,4,179,55,179,55,179,55,179,55,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,553376,NUTRISON MULTIFIBER 1.0 | TETRAPACK 1000ML,Tetrapack,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,84,3333,84,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,565948,SURVIMED OPD | 1000 ML PACK,Bolsa,18,34,16,0,16,0,0,0,0,0,0,0,0,0,0,1251,13,2163,13,912,0,912,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,574344,FRESUBIN ENERGY FIBRE |1000ML PACK,Bolsa,42,89,160,113,160,113,0,0,0,0,0,0,0,0,0,1728,41,2911,63,4880,3696,78,4880,3696,78,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,584642,PEPTAMEN | 400 G,Lata,128,56,72,144,72,144,0,0,0,0,0,0,0,0,0,16768,18,7335,04,9428,4,18861,54,9428,4,18861,54,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,583031,Isosource MIX 1000ML Tetrapack,Tetrapack,227,330,395,292,372,292,0,0,23,0,0,0,0,0,0,4544,07,6608,39,7911,74,5847,42,7451,16,5847,42,0,0,460,58,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,590616,FRESUBIN PROTEIN POWDER | 300G,Lata,46,101,146,91,144,91,0,0,2,0,0,0,0,0,0,4444,93,9405,19,13434,24,8473,98,13248,8473,98,0,0,186,24,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,593526,FRESUBIN ENERGY FIBRE PACK | 500ML,Bolsa,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,598187,NUTRISON PROTEIN PLUS ENERGY | PACK 1000ML SF,Tetrapack,40,26,14,28,14,28,0,0,0,0,0,0,0,0,0,2780,1807,973,1946,973,1946,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,597866,FRESUBIN 1.2 HP FIBRE | SF PACK 1000ML,Bolsa,133,154,184,163,184,163,0,0,0,0,0,0,0,0,0,4390,81,5082,88,6072,5379,93,6072,5379,93,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,604681,NOVASOURCE PROLINE | TETRA PACK 200ML,Tetrapack,139,139,168,168,168,168,0,0,0,0,0,0,0,0,0,2087,54,2082,35,2511,6,2516,79,2511,6,2516,79,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,610088,NUTREN SENIOR PO CAFE COM LEITE | 370 G,Lata,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,129,25,125,68,184,95,188,52,184,95,188,52,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,613629,MCT C/ AGE | FRASCO 250ML,Frasco,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,67,14,67,07,67,67,07,67,67,07,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,613633,NUTRISON ADVANCED PEPTISORB SF | 1000ML,Frasco,24,36,40,28,40,28,0,0,0,0,0,0,0,0,0,2346,72,3520,08,3911,2,2737,84,3911,2,2737,84,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,609022,FRESUBIN PROTEIN ENERGY DRINK | 200ML - ABACAXI,Frasco,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,313,5,313,5,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,604882,FORTINI MULTI FIBER | FRASCO 200 ML,Frasco,181,201,252,232,252,232,0,0,0,0,0,0,0,0,0,2515,32,2793,63,3502,8,3224,49,3502,8,3224,49,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,608380,NUTRI CASEIN | 250G LATA,Lata,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,799,6,0,0,799,6,0,0,0,0,0,799,6,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,605385,NOVASOURCE HI PROTEIN | PACK 1000 ML,Bolsa,29,31,36,34,36,34,0,0,0,0,0,0,0,0,0,1696,73,1813,61,2106,1989,12,2106,1989,12,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,614789,FRESUBIN 2KCAL CREME BAUNILHA,Pote,73,126,96,43,96,43,0,0,0,0,0,0,0,0,0,1460,2520,1920,860,1920,860,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,632617,TROPHIC 1.5 TETRAPACK 1000ML,Tetrapack,50,78,112,84,108,84,0,0,0,0,4,0,0,0,0,2242,57,3719,6,5482,75,4005,72,5292,4005,72,0,0,0,0,190,75,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Dietas,632443,NOVASOURCE SENIOR SF PACK 1000ML,Tetrapack,14,36,60,38,60,37,0,0,0,1,0,0,0,0,0,648,84,1681,71,2808,1775,13,2808,1728,42,0,0,0,46,71,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,691732,CONECTOR ENFIT TRANSITION REF 765000,Unidade,720,3011,2500,209,2500,209,0,0,0,0,0,0,0,0,0,1365,5718,09,4750,396,91,4750,396,91,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,692368,ROLO TECIDO NAO TECIDO AZUL 300 M. X 0,285 M . REF SP2040AZ,Rolo,0,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,102,05,306,15,204,1,306,15,204,1,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,686974,CURATEC AGE (GRAXOS ESSENCIAIS ACD+VIT A+VIT E+GIRASSOL+LECETINA SOJA) 200ML LOC OLEOSA,Frasco,36,52,72,56,72,56,0,0,0,0,0,0,0,0,0,367,2,530,4,734,4,571,2,734,4,571,2,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,691727,HYDRAPORIN AI SABONETE LIQUIDO 200ML REF: 106730,Unidade,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,103,66,103,66,103,66,103,66,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,688045,SAPATILHA PROPE,Unidade,1350,720,1200,1830,1200,1830,0,0,0,0,0,0,0,0,0,77,18,40,39,65,88,102,67,65,88,102,67,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,689645,BOLSA COLOSTOMIA DREN.OPACA ACTIVE-LIFE RECORT.19/64MM REF: 22773/1150626,Unidade,20,26,20,14,20,14,0,0,0,0,0,0,0,0,0,223,03,294,08,229,4,158,35,229,4,158,35,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,689649,FILTRO ULTRAFINO PARA VENTILADOR TRILOGY EVO REF. 1127990,Unidade,2,9,10,3,10,3,0,0,0,0,0,0,0,0,0,247,1110,1233,370,1233,370,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,691099,CANULA PORTEX BLUE LINE ULTRA 6,0 SEM CUFF E SEM SUPRA CUFF REF: 100.811.060,Unidade,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,688031,FISIO_CIRCUITO RESPIRATORIO INFANTIL BASE AQUECIDA,Unidade,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,689647,PLACA COLOST CONVEXA FLANGE 70 MM RECORT ATE 51MM NEW IMAGE REF. 15304,Unidade,19,5,0,14,0,14,0,0,0,0,0,0,0,0,0,1067,8,281,0,786,8,0,786,8,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,688034,SERINGA P/INSULINA ULTRAFINE II - ref 328322,Unid,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,691,48,691,48,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,686896,EXTENSAO DE CONCENTRADOR OXIGENIO PONTA ROSCA,Unidade,5,1,0,4,0,4,0,0,0,0,0,0,0,0,0,80,16,0,64,0,64,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,691722,HYDRAPORIN AI LOCAO HIDRATANTE 450ML,Unidade,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,160,95,0,0,160,95,0,160,95,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,687167,FIXADOR CANULA TRAQUEOSTOMIA MEDFIX P BABY STANDARD-REF: 104-210,Unidade,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,392,37,392,37,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,688046,ESPUMA ALLEVYN GENTLE BORDER LITE 7,5X7,5CM REF 66800834,Unidade,28,9,0,19,0,19,0,0,0,0,0,0,0,0,0,319,78,102,79,0,216,99,0,216,99,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,688043,LENCO REMOVEDOR ESENTA ADESIVO REF: 1729194,Unidade,73,119,150,104,120,104,0,0,30,0,0,0,0,0,0,425,83,651,794,12,568,95,630,568,95,0,0,164,12,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,686357,CIRCUITO RESP VNI INFANTIL C/ COPO DRENO,Unidade,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,689662,AMILIA REPAIR LOÇÃO PREBIÓTICA 60 G,Bisnaga,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,59,76,0,52,81,112,57,52,81,112,57,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,667025,CANULA TRAQ C/BALAO PVC 03,5MM PED REF 97660704,Unidade,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,750,78,750,78,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,664800,TOALHAS UMEDECIDAS MEU BEBE ULTRA PACOTE C/ 100 UNIDADES REF 13528,Pacote,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,102,84,0,0,102,84,0,102,84,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,668747,CANULA TRAQUEAL C/BALAO 07,5 MM SAFER REF.: 050075.C,Unidade,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,670039,EXERCITADOR RESPIRAT. VOLDYNE 2500 PED.HUDSON,Unidade,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,829,8,829,8,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,672908,SENSURA CLICK BOLSA FECH OPAC 60MM REF: 10166,Unidade,58,30,0,28,0,28,0,0,0,0,0,0,0,0,0,1087,32,562,41,0,524,91,0,524,91,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,668096,LENCOS UMED HUGGIES MAX CLEAN 48UN P,Pacote,11,13,12,10,12,10,0,0,0,0,0,0,0,0,0,122,24,138,27,122,4,106,37,122,4,106,37,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,668370,LUVA NITRILICA S/PO ABSORVIVEL POWDER FREE TAM.G.AZUL REF:0433401,Unidade,1800,1000,0,800,0,800,0,0,0,0,0,0,0,0,0,219,88,122,16,0,97,72,0,97,72,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,669497,CURATIVO URGOCLEAN-AG 10X10CM REF:551978,Unidade,120,112,0,8,0,8,0,0,0,0,0,0,0,0,0,8640,8064,0,576,0,576,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681082,PANO MULTI USO PERFEX ROLO 25 PANOS,Pacote,6,13,10,3,10,3,0,0,0,0,0,0,0,0,0,107,51,230,76,176,5,53,25,176,5,53,25,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681045,BOLSA DRENAVEL FLANGE 60MM SENSURA MIO 11452,Unidade,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,56,1028,56,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681238,PLACA P/BOLSA ESTOMIA ALTERNA LONGWEAR FLANGE 50MM RECORT. 10-45MM REF:13181,Unidade,23,39,30,14,30,14,0,0,0,0,0,0,0,0,0,750,37,1271,82,978,456,55,978,456,55,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681050,EQUIPO ALIMENTACAO ENTERAL SPIKE P/BOMBA KANGAROO E-PUMP PONTA EM CRUZ  REF:775659,Unidade,25,0,2176,2201,1980,2201,0,0,148,0,48,0,0,0,0,0,0,0,03,0,03,0,0,03,0,0,0,02,0,0,01,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,683413,CREME VITAMINADO PREVENTIVO DE ASSADURA 1>2>3 100ML,Unidade,5,8,9,6,9,6,0,0,0,0,0,0,0,0,0,370,13,709,85,872,1,532,38,872,1,532,38,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,682939,CANULA P/TRAQUEOSTOMIA SUCTIONAID BLUE LINE C/INNER C/BALAO 09,0MM SIMS-PORTEX REF: 100.860.090,Unidade,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,374,7,374,7,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,678376,CURATIVO AQUACEL FOAM PRO ADESIVO 10X10CM REF: ICC 422357,Unidade,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,415,55,415,55,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,678378,CANULA TQT C/ CUFF SHILEY NEO/PED TAPERGUARD 6.5 PLCF REF: PLCF65,Unidade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681129,SONDA URETRAL NR.10 EMBRAMED.P.G.C. REF: 30610,Unidade,412,244,0,168,0,168,0,0,0,0,0,0,0,0,0,321,36,190,32,0,131,04,0,131,04,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681240,BOLSA P/ESTOMIA ALTERNA 2PCS DRENAVEL OPACA FLANGE 50MM MAXI REF:17621,Unidade,34,30,0,4,0,4,0,0,0,0,0,0,0,0,0,697,615,0,82,0,82,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,680644,CANULA P/ TRAQUEOSTOMIA C/BAL Nº4.0 COMPER - REF 050040.C,Unidade,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1155,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681128,FRASCO NUTRICAO ENTERAL 500ML PONTA CRUZ,Unidade,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,50,88,50,88,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676050,SONDA URETRAL NR.04 EMB.P.G.C REF FU4.04,Unidade,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676320,PLACA P/BOLSA ESTOMIA SENSURA XPRO FLANGE 40MM RECORTAVEL 10-35MM REF: 10015,Unidade,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,508,24,508,24,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676402,CANULA SHILEY PEF Nº3,5 S/ BALAO REF: 3,5 PEF,Unidade,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,68,1212,68,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,678443,CIRCUITO SIMPLES 1,50M + 1,80M VALVULA SIMPLES ADT REF L318,Unidade,5,3,6,8,6,8,0,0,0,0,0,0,0,0,0,550,330,660,880,660,880,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,683401,CURATIVO INELASTICO GAZE BOTA UNNA C/OXIDO ZINCO 10,2CMX9,14MT CURATEC REF: BK229102,Unidade,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,340,79,340,79,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,683414,REPELENTE DE INSETOS EXPOSIS INFANTIL SPRAY 100ML,Unidade,5,1,0,4,0,4,0,0,0,0,0,0,0,0,0,282,09,56,42,0,225,67,0,225,67,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676403,LUVA PROCEDIMENTO LATEX S/PO POWDER FREE TAM.P REF 0122201,Unidade,1598,898,0,700,0,700,0,0,0,0,0,0,0,0,0,299,59,168,36,0,131,23,0,131,23,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,678560,MASCARA FACIAL DREAMWEAR FULL - TAMANHO G REF: 1133377,Unidade,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,1420,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681046,PLACA PLANA FLANGE 60MM RECORT 10-55MM SENSURA MIO 10522,Unidade,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,96,2325,96,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,681047,FILTRO DE BARREIRA TRILOGY EVO REF: VENT404,Unidade,5,10,10,5,10,5,0,0,0,0,0,0,0,0,0,60,120,120,60,120,60,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,683411,FRALDA MAMYPOKO CALCA XG C/ 26 UN,Pacote,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,58,2057,58,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,684682,FILTRO TROCADOR DE CALOR E UMIDADE PEDIATRICO-REF: 040HFPE - CHG,Unidade,97,107,140,130,140,130,0,0,0,0,0,0,0,0,0,970,1070,1400,1300,1400,1300,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,685480,CURATIVO ALLEVYN N/ADESIVO 10X10CM REF:66007637,Unidade,38,68,30,0,30,0,0,0,0,0,0,0,0,0,0,950,1700,750,0,750,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,682931,BASE ADESIVA FORMAFLEX C/ FLANGE FLOTANTE BAIXO PERFIL REF: 14104,Unidade,11,0,2,13,0,13,0,0,0,0,2,0,0,0,0,464,2,0,84,4,548,6,0,548,6,0,0,0,0,84,4,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676493,CANULA P/TRAQUEOSTOMIA AJUST.C/CUFF 6MM PORTEX REF:100.523.060,Unid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,683415,ESPUMA ANTISSEPTICA RIOCARE FOAM 225ML,Unidade,13,15,12,10,12,10,0,0,0,0,0,0,0,0,0,367,48,396,02,292,56,264,02,292,56,264,02,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,677850,BOLSA P/ UROSTOMIA C/VALV.BORRACHA FLEXTED/ADESIVO RECORTAVEL ULTRA CLEAR 64MM REF: 84590,Unid,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,95,1466,95,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,684661,CURATIVO ANTIMICROBIANO EXCILON AMD GAZE N/TECIDO 10,0X10,0CM -7088,Unidade,3918,3862,0,56,0,56,0,0,0,0,0,0,0,0,0,14350,67,14145,56,0,205,11,0,205,11,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,684673,FILTRO TROCADOR DE CALOR E UMIDADE ADULTO - REF: 040HFAD -  CHG,Unidade,111,153,219,177,215,177,0,0,4,0,0,0,0,0,0,643,8,887,4,1270,2,1026,6,1247,1026,6,0,0,23,2,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,677844,URITEX 06 (PACOTE C/ 4UND),Pacote,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,328,32,328,32,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,685477,CURATIVO OPSITE FLEXIFIX 10CM X 10MT REF:66000041,Unidade,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,130,130,0,130,0,0,0,0,130,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,685482,CURATIVO ALLEVYN LIFE SACRO 17,2 X 17,5CM REF:66801306,Unidade,28,20,0,8,0,8,0,0,0,0,0,0,0,0,0,1783,6,1274,0,509,6,0,509,6,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,685484,CURATIVO DURAFIBER FIBRA GELIFICANTE 10X10CM REF:66800560,Unidade,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,912,912,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,686344,Canula de Traqueostomia Shiley Adulto Flexível Taperguard 7.0MM-5CN70A,Unidade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,390,390,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,686352,CANULA DE TRAQUEOSTOMIA SHIRLEY ADULTO FLEXIVEL COM BALAO 70MM- REF: 5CN70A,Unidade,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676406,LANCETA ACCU CHEK SOFTCLIX C/25 REF: 3307492001,Caixa,25,23,0,2,0,2,0,0,0,0,0,0,0,0,0,437,52,402,52,0,35,0,35,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676966,SONDA FOLEY 30CC 3VIA NR 22 RUSCH-GOLD SILICONIZ.RUSCH REF:183.430.22,Unidade,9,11,6,4,0,4,0,0,6,0,0,0,0,0,0,196,16,239,75,130,77,87,18,0,87,18,0,0,130,77,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,676946,CANULA TRAQ. C/ BALAO PVC 07,0MM BCI MEDICAL REF 97221404,Unidade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,44,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,684685,SONDA FOLEY LATEX 26 FR 2 VIAS,Unidade,5,3,0,2,0,2,0,0,0,0,0,0,0,0,0,22,05,13,23,0,8,82,0,8,82,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,688042,CANULA SHILEY PLCF 5,5 COM CUFF,Unidade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,496,496,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,688539,SERINGA 50 ML. BICO CATETER REF. SS*50CEM,Unidade,156,100,0,56,0,56,0,0,0,0,0,0,0,0,0,1764,1,1130,83,0,633,27,0,633,27,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,691601,DUODERM PASTA HIDROATIVA 30 G REF. 187930,Tubo,3,6,5,2,5,1,0,0,0,0,0,1,0,0,0,147,83,335,87,300,111,96,300,55,98,0,0,0,0,0,55,98,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Mat. Enfermagem,691904,FRASCO PC MONTADO COM TAMPA 3L REF: MD300.30M,Unidade,10,6,0,4,0,4,0,0,0,0,0,0,0,0,0,1726,22,1035,73,0,690,49,0,690,49,0,0,0,0,0,0,0,0,0
