CD;FILIALNAME;DATAT0;DATATF;TIPOMATERIAL;COD_MATERIAL;NOME_MATERIAL;UM;QTDE_SALDO_INIC;QTDE_SALDO_FINAL;QTDE_E_TOTAL;QTDE_S_TOTAL;QTDE_E_NF;QTDE_S_PAC;QTDE_E_INI_SD;QTDE_S_OUTR;QTDE_E_DEVOL;QTDE_S_PERDA;QTDE_E_INVENT;QTDE_S_INVENT;QTDE_E_3OS;QTDE_S_DEVOL;QTDE_S_3OS;VALOR_INIC;VALOR_FINAL;VALOR_E_TOTAL;VALOR_S_TOTAL;VALOR_E_NF;VALOR_S_PAC;VALOR_E_INI_SD;VALOR_S_OUTR;VALOR_E_DEVOL;VALOR_S_PERDA;VALOR_E_INVENT;VALOR_S_INVENT;VALOR_E_3OS;VALOR_S_DEVOL;VALOR_S_3OS
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;244622;NUTREN 1.5 BAUNILHA | 200 ML;Tetrapack;73,00;65,00;48,00;56,00;48,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;471,69;420,99;312,00;362,70;312,00;362,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;255517;NUTRINI ENERGY MULTI FIBER | 200ML;Frasco;971,00;554,00;698,00;1115,00;696,00;1085,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;30,00;24711,95;14099,30;17764,10;28376,75;17713,20;27613,25;0,00;0,00;50,90;0,00;0,00;0,00;0,00;0,00;763,50
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;263044;Isosource SOYA FIBER 1000ML Tetrapack;Tetrapack;334,00;327,00;564,00;571,00;564,00;570,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;6078,47;5951,28;10264,80;10391,99;10264,80;10373,79;0,00;0,00;0,00;18,20;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;263228;NUTRINI MAX MULTIFIBER | 500ML;Frasco;76,00;91,00;71,00;56,00;0,00;56,00;0,00;0,00;71,00;0,00;0,00;0,00;0,00;0,00;0,00;2442,64;2924,74;2281,94;1799,84;0,00;1799,84;0,00;0,00;2281,94;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;273307;PROBIATOP SACHE 1G;Envelope;1075,00;1249,00;2093,00;1919,00;2040,00;1919,00;0,00;0,00;53,00;0,00;0,00;0,00;0,00;0,00;0,00;4203,60;4834,65;8059,15;7428,10;7854,00;7428,10;0,00;0,00;205,15;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;273371;NUTRISON ADVANCE DIASON | 1000ML TETRAPACK;Tetrapack;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;73,80;73,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;289184;RESOURCE FIBERMAIS FLORA 5 GRAMAS;Envelope;83,00;0,00;0,00;83,00;0,00;0,00;0,00;0,00;0,00;83,00;0,00;0,00;0,00;0,00;0,00;370,22;0,00;0,00;370,22;0,00;0,00;0,00;0,00;0,00;370,22;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;291726;NOVASOURCE GI CONTROL | 1000ML TETRAPACK;Tetrapack;79,00;79,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3700,31;3700,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;287737;NEO ADVANCE | 400G;Lata;87,00;43,00;76,00;120,00;76,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18009,00;8901,00;15732,00;24840,00;15732,00;24840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;294065;IMPACT PESSEGO | 200ML;Tetrapack;381,00;323,00;264,00;322,00;264,00;322,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6365,26;5248,63;4115,76;5232,39;4115,76;5232,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;292611;NUTRISON ENERGY MULTIFIBER |1000ML PACK;Tetrapack;0,00;6,00;24,00;18,00;24,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;218,40;873,60;655,20;873,60;655,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;298509;NOVASOURCE GC | 1000 ML TETRAPACK;Tetrapack;142,00;166,00;168,00;144,00;168,00;144,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4353,74;5138,15;5241,60;4457,19;5241,60;4457,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;310158;FORTINI PLUS SEM SABOR | LATA 400 GRAMAS;Lata;61,00;28,00;44,00;77,00;44,00;65,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3355,01;1540,00;2420,00;4235,01;2420,00;3575,01;0,00;660,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;316090;PEPTAMEN 1.5 | 250 ML TETRAPACK;Tetrapack;603,00;480,00;792,00;915,00;792,00;915,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14492,84;11535,35;19031,76;21989,25;19031,76;21989,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;316970;THICKEN UP CLEAR | 125 G;Lata;59,00;64,00;84,00;79,00;84,00;79,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3425,58;3715,48;4876,20;4586,30;4876,20;4586,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;324793;NUTRI RENAL | 200ML TETRAPACK;Frasco;124,00;70,00;0,00;54,00;0,00;54,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1660,44;937,35;0,00;723,09;0,00;723,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;333251;NUTRISON ENERGY MULTIFIBER | TETRAPACK 1000ML;Unidade;24,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;792,00;792,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;335877;NEOCATE LCP | 400 GR;Lata;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3012,69;3012,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;331362;NUTREN SENIOR PÓ |370 G;Lata;25,00;15,00;19,00;29,00;19,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1304,06;778,02;978,12;1504,16;978,12;1504,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;337538;FRESUBIN HP ENERGY PACK | 1000ML;Bolsa;456,00;595,00;600,00;461,00;600,00;461,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17784,00;23205,00;23400,00;17979,00;23400,00;17979,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;341511;FREBINI ORIGINAL FIBRE |PACK 500 ML;Bolsa;86,00;201,00;405,00;290,00;405,00;278,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;3547,02;6425,87;12150,00;9271,15;12150,00;8887,52;0,00;0,00;0,00;383,63;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;342077;NOVASOURCE SENIOR |1000ML TETRAPACK;Tetrapack;81,00;77,00;96,00;100,00;96,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2421,89;2302,30;2870,40;2989,99;2870,40;2989,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;349252;FREBINI ORIGINAL | PACK 500 ML;Bolsa;100,00;130,00;165,00;135,00;165,00;135,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3299,81;4047,08;4950,00;4202,73;4950,00;4202,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;349251;NUTRISON ENERGY 1.5 | TETRAPACK 1000ML;Tetrapack;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;834,40;834,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;553379;SIMBIOFLORA | SACHE 6 GRAMAS;Envelope;740,00;711,00;779,00;808,00;540,00;747,00;0,00;0,00;0,00;0,00;239,00;61,00;0,00;0,00;0,00;3803,86;3548,82;3777,93;4032,97;2585,01;3728,50;0,00;0,00;0,00;0,00;1192,92;304,47;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;555835;SIMFORT SACHE 2G;Unidade;117,00;28,00;30,00;119,00;30,00;119,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;331,10;79,24;84,90;336,76;84,90;336,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;558374;NUTRINI PEPTI | 500 ML PACK;Bolsa;156,00;160,00;60,00;56,00;60,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17881,02;18245,20;6750,00;6385,82;6750,00;6385,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;556160;KETOCAL | 300 G LATA;Lata;36,00;40,00;66,00;62,00;66,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10937,52;12152,80;20052,12;18836,84;20052,12;18836,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;553710;GLUCERNA SR FRASCO 200ML;Frasco;16,00;16,00;28,00;28,00;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;316,30;302,87;516,60;530,03;516,60;530,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;553380;NUTRI DEXTRIN | POTE 400G;Pote;4,00;4,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;239,40;239,40;179,55;179,55;179,55;179,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;553376;NUTRISON MULTIFIBER 1.0 | TETRAPACK 1000ML;Tetrapack;116,00;116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3333,84;3333,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;565948;SURVIMED OPD | 1000 ML PACK;Bolsa;18,00;34,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1251,13;2163,13;912,00;0,00;912,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;574344;FRESUBIN ENERGY FIBRE |1000ML PACK;Bolsa;42,00;89,00;160,00;113,00;160,00;113,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1728,41;2911,63;4880,00;3696,78;4880,00;3696,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;584642;PEPTAMEN | 400 G;Lata;128,00;56,00;72,00;144,00;72,00;144,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16768,18;7335,04;9428,40;18861,54;9428,40;18861,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;583031;Isosource MIX 1000ML Tetrapack;Tetrapack;227,00;330,00;395,00;292,00;372,00;292,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;4544,07;6608,39;7911,74;5847,42;7451,16;5847,42;0,00;0,00;460,58;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;590616;FRESUBIN PROTEIN POWDER | 300G;Lata;46,00;101,00;146,00;91,00;144,00;91,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;4444,93;9405,19;13434,24;8473,98;13248,00;8473,98;0,00;0,00;186,24;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;593526;FRESUBIN ENERGY FIBRE PACK | 500ML;Bolsa;30,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;598187;NUTRISON PROTEIN PLUS ENERGY | PACK 1000ML SF;Tetrapack;40,00;26,00;14,00;28,00;14,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2780,00;1807,00;973,00;1946,00;973,00;1946,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;597866;FRESUBIN 1.2 HP FIBRE | SF PACK 1000ML;Bolsa;133,00;154,00;184,00;163,00;184,00;163,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4390,81;5082,88;6072,00;5379,93;6072,00;5379,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;604681;NOVASOURCE PROLINE | TETRA PACK 200ML;Tetrapack;139,00;139,00;168,00;168,00;168,00;168,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2087,54;2082,35;2511,60;2516,79;2511,60;2516,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;610088;NUTREN SENIOR PO CAFE COM LEITE | 370 G;Lata;2,00;2,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;129,25;125,68;184,95;188,52;184,95;188,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;613629;MCT C/ AGE | FRASCO 250ML;Frasco;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67,14;67,07;67,00;67,07;67,00;67,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;613633;NUTRISON ADVANCED PEPTISORB SF | 1000ML;Frasco;24,00;36,00;40,00;28,00;40,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2346,72;3520,08;3911,20;2737,84;3911,20;2737,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;609022;FRESUBIN PROTEIN ENERGY DRINK | 200ML - ABACAXI;Frasco;33,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;313,50;313,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;604882;FORTINI MULTI FIBER | FRASCO 200 ML;Frasco;181,00;201,00;252,00;232,00;252,00;232,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2515,32;2793,63;3502,80;3224,49;3502,80;3224,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;608380;NUTRI CASEIN | 250G LATA;Lata;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;799,60;0,00;0,00;799,60;0,00;0,00;0,00;0,00;0,00;799,60;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;605385;NOVASOURCE HI PROTEIN | PACK 1000 ML;Bolsa;29,00;31,00;36,00;34,00;36,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1696,73;1813,61;2106,00;1989,12;2106,00;1989,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;614789;FRESUBIN 2KCAL CREME BAUNILHA;Pote;73,00;126,00;96,00;43,00;96,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1460,00;2520,00;1920,00;860,00;1920,00;860,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;632617;TROPHIC 1.5 TETRAPACK 1000ML;Tetrapack;50,00;78,00;112,00;84,00;108,00;84,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;2242,57;3719,60;5482,75;4005,72;5292,00;4005,72;0,00;0,00;0,00;0,00;190,75;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Dietas;632443;NOVASOURCE SENIOR SF PACK 1000ML;Tetrapack;14,00;36,00;60,00;38,00;60,00;37,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;648,84;1681,71;2808,00;1775,13;2808,00;1728,42;0,00;0,00;0,00;46,71;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;691732;CONECTOR ENFIT TRANSITION REF 765000;Unidade;720,00;3011,00;2500,00;209,00;2500,00;209,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1365,00;5718,09;4750,00;396,91;4750,00;396,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;692368;ROLO TECIDO NAO TECIDO AZUL 300 M. X 0,285 M . REF SP2040AZ;Rolo;0,00;1,00;3,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;102,05;306,15;204,10;306,15;204,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;686974;CURATEC AGE (GRAXOS ESSENCIAIS ACD+VIT A+VIT E+GIRASSOL+LECETINA SOJA) 200ML LOC OLEOSA;Frasco;36,00;52,00;72,00;56,00;72,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;367,20;530,40;734,40;571,20;734,40;571,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;691727;HYDRAPORIN AI SABONETE LIQUIDO 200ML REF: 106730;Unidade;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103,66;103,66;103,66;103,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;688045;SAPATILHA PROPE;Unidade;1350,00;720,00;1200,00;1830,00;1200,00;1830,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;77,18;40,39;65,88;102,67;65,88;102,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;689645;BOLSA COLOSTOMIA DREN.OPACA ACTIVE-LIFE RECORT.19/64MM REF: 22773/1150626;Unidade;20,00;26,00;20,00;14,00;20,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;223,03;294,08;229,40;158,35;229,40;158,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;689649;FILTRO ULTRAFINO PARA VENTILADOR TRILOGY EVO REF. 1127990;Unidade;2,00;9,00;10,00;3,00;10,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;247,00;1110,00;1233,00;370,00;1233,00;370,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;691099;CANULA PORTEX BLUE LINE ULTRA 6,0 SEM CUFF E SEM SUPRA CUFF REF: 100.811.060;Unidade;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;201,00;201,00;201,00;201,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;688031;FISIO_CIRCUITO RESPIRATORIO INFANTIL BASE AQUECIDA;Unidade;0,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;120,00;120,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;689647;PLACA COLOST CONVEXA FLANGE 70 MM RECORT ATE 51MM NEW IMAGE REF. 15304;Unidade;19,00;5,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1067,80;281,00;0,00;786,80;0,00;786,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;688034;SERINGA P/INSULINA ULTRAFINE II - ref 328322;Unid;293,00;293,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;691,48;691,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;686896;EXTENSAO DE CONCENTRADOR OXIGENIO PONTA ROSCA;Unidade;5,00;1,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;80,00;16,00;0,00;64,00;0,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;691722;HYDRAPORIN AI LOCAO HIDRATANTE 450ML;Unidade;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;160,95;0,00;0,00;160,95;0,00;160,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;687167;FIXADOR CANULA TRAQUEOSTOMIA MEDFIX P BABY STANDARD-REF: 104-210;Unidade;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;392,37;392,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;688046;ESPUMA ALLEVYN GENTLE BORDER LITE 7,5X7,5CM REF 66800834;Unidade;28,00;9,00;0,00;19,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;319,78;102,79;0,00;216,99;0,00;216,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;688043;LENCO REMOVEDOR ESENTA ADESIVO REF: 1729194;Unidade;73,00;119,00;150,00;104,00;120,00;104,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;425,83;651,00;794,12;568,95;630,00;568,95;0,00;0,00;164,12;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;686357;CIRCUITO RESP VNI INFANTIL C/ COPO DRENO;Unidade;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;689662;AMILIA REPAIR LOÇÃO PREBIÓTICA 60 G;Bisnaga;1,00;0,00;1,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;59,76;0,00;52,81;112,57;52,81;112,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;667025;CANULA TRAQ C/BALAO PVC 03,5MM PED REF 97660704;Unidade;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;750,78;750,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;664800;TOALHAS UMEDECIDAS MEU BEBE ULTRA PACOTE C/ 100 UNIDADES REF 13528;Pacote;12,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;102,84;0,00;0,00;102,84;0,00;102,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;668747;CANULA TRAQUEAL C/BALAO 07,5 MM SAFER REF.: 050075.C;Unidade;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;162,00;162,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
